domain,filename,image_path,mean_saturation,edge_density,local_contrast,texture_entropy,self_similarity,clutter_score,hard_negative_score
snow,imgi_187_pexels-photo-36231036.jpg,G:\내 드라이브\데이터셋\snow\imgi_187_pexels-photo-36231036.jpg,86.782497,0.644018,18.089796,5.671137,0.000000,0.302847,0.575979
snow,imgi_187_pngtree-golden-maple-leaves-covering-forest-floor-in-tyrol-austria-winter-scene-photo-photo-image_70102220.webp,G:\내 드라이브\데이터셋\snow\imgi_187_pngtree-golden-maple-leaves-covering-forest-floor-in-tyrol-austria-winter-scene-photo-photo-image_70102220.webp,99.320415,0.796504,26.820557,5.820681,0.000000,0.314412,0.595075
snow,imgi_188_360_F_1128431453_lqu5wQVh7KrumQBGN51PFFPEfHnKNZ9h.jpg,G:\내 드라이브\데이터셋\snow\imgi_188_360_F_1128431453_lqu5wQVh7KrumQBGN51PFFPEfHnKNZ9h.jpg,18.253429,0.352882,10.769571,3.999342,0.000000,0.202295,0.610559
snow,imgi_188_slushy-llb-lake-ice.jpg,G:\내 드라이브\데이터셋\snow\imgi_188_slushy-llb-lake-ice.jpg,57.363174,0.197532,5.128193,4.801403,0.255004,0.297568,0.559358
snow,imgi_188_snowy-winter-road-fantasy-forest-260nw-2410449957.jpg,G:\내 드라이브\데이터셋\snow\imgi_188_snowy-winter-road-fantasy-forest-260nw-2410449957.jpg,75.717826,0.715617,18.080070,5.687431,0.000000,0.357089,0.601643
snow,imgi_189_614294_poster.jpg,G:\내 드라이브\데이터셋\snow\imgi_189_614294_poster.jpg,66.626219,0.303063,11.339338,5.458952,0.000000,0.189648,0.569970
snow,imgi_189_scenery-with-snowy-winter-landscape-apls-bad-goisern-village-near-hallstatt-upper-austria-alpine-mountains-forest-trees-with-snow-view-austrian-landmark_250132-22.jpg,G:\내 드라이브\데이터셋\snow\imgi_189_scenery-with-snowy-winter-landscape-apls-bad-goisern-village-near-hallstatt-upper-austria-alpine-mountains-forest-trees-with-snow-view-austrian-landmark_250132-22.jpg,55.040626,0.562990,14.550178,5.585688,0.000000,0.291361,0.616432
snow,imgi_189_turfsnowtyphulamoldbox174-013.jpg,G:\내 드라이브\데이터셋\snow\imgi_189_turfsnowtyphulamoldbox174-013.jpg,43.506069,0.543315,11.921655,5.545011,0.000000,0.298520,0.625974
snow,imgi_190_33445009522_434537d2fd_b.jpg,G:\내 드라이브\데이터셋\snow\imgi_190_33445009522_434537d2fd_b.jpg,50.047890,0.469988,9.593770,4.793684,0.000000,0.330409,0.586047
snow,imgi_190_JacksonPark_JessicaTodd_2023.jpg,G:\내 드라이브\데이터셋\snow\imgi_190_JacksonPark_JessicaTodd_2023.jpg,24.804141,0.349702,8.714395,4.929022,0.000000,0.296082,0.629283
snow,imgi_191_free-photo-of-a-large-puddle-in-a-snowy-forest.jpg,G:\내 드라이브\데이터셋\snow\imgi_191_free-photo-of-a-large-puddle-in-a-snowy-forest.jpg,73.908702,0.822461,21.866941,5.443607,0.280297,0.343988,0.657839
snow,imgi_192_A-507-21.jpg,G:\내 드라이브\데이터셋\snow\imgi_192_A-507-21.jpg,67.816259,0.664061,17.426172,5.188518,0.000000,0.350769,0.605383
snow,imgi_192_frosty-landscape-snowy-forest-winter-beautiful-morning-snow-covered-birch-tr-trees-real-russian-fir-104977622.jpg,G:\내 드라이브\데이터셋\snow\imgi_192_frosty-landscape-snowy-forest-winter-beautiful-morning-snow-covered-birch-tr-trees-real-russian-fir-104977622.jpg,11.554202,0.773446,20.413017,5.267727,0.306162,0.328975,0.762793
snow,imgi_193_360_F_1769019510_Csg6sqmwwuJ1MGRMev67tjSWaTd5WvMx.jpg,G:\내 드라이브\데이터셋\snow\imgi_193_360_F_1769019510_Csg6sqmwwuJ1MGRMev67tjSWaTd5WvMx.jpg,162.269954,0.510943,9.023971,5.170040,0.000000,0.304025,0.465037
snow,imgi_193_7b01d2947e7d17731b7d52f5722b84cb_Snowy_Rocks_053_-_Fotoref_2048.jpg,G:\내 드라이브\데이터셋\snow\imgi_193_7b01d2947e7d17731b7d52f5722b84cb_Snowy_Rocks_053_-_Fotoref_2048.jpg,31.745193,0.453472,11.819727,5.608295,0.000000,0.308670,0.648072
snow,imgi_193_Snowy-Alpine-Trees-Wall-Mural.jpg,G:\내 드라이브\데이터셋\snow\imgi_193_Snowy-Alpine-Trees-Wall-Mural.jpg,76.193480,0.424198,17.066179,5.367275,0.000000,0.308356,0.590054
snow,imgi_195_20220401-7R301134.jpg,G:\내 드라이브\데이터셋\snow\imgi_195_20220401-7R301134.jpg,23.847857,0.525357,11.769105,5.312619,0.422315,0.304012,0.713836
snow,imgi_196_snow-covers-serene-forest-brilliant-260nw-2690269139.jpg,G:\내 드라이브\데이터셋\snow\imgi_196_snow-covers-serene-forest-brilliant-260nw-2690269139.jpg,53.879896,0.565566,23.904510,5.640738,0.148985,0.271689,0.679810
snow,imgi_196_t4tiY9DvnTUtJkXaMfapST.jpg,G:\내 드라이브\데이터셋\snow\imgi_196_t4tiY9DvnTUtJkXaMfapST.jpg,49.071936,0.910556,26.278786,5.719155,0.476825,0.359978,0.751202
snow,imgi_197_free-photo-of-cyclist-in-forest-in-winter.jpg,G:\내 드라이브\데이터셋\snow\imgi_197_free-photo-of-cyclist-in-forest-in-winter.jpg,39.349872,0.746823,33.485798,5.661973,0.173712,0.334895,0.753931
snow,imgi_198_80586.jpg,G:\내 드라이브\데이터셋\snow\imgi_198_80586.jpg,70.194680,0.475065,12.684664,5.753338,0.000000,0.328685,0.583638
snow,imgi_198_FullSizeRender_3-2.jpg,G:\내 드라이브\데이터셋\snow\imgi_198_FullSizeRender_3-2.jpg,13.304989,0.752790,23.023386,5.013458,0.744117,0.330607,0.820441
snow,imgi_198_snowstorm.jpg,G:\내 드라이브\데이터셋\snow\imgi_198_snowstorm.jpg,44.776730,0.469035,13.048488,4.875351,0.000000,0.247351,0.606321
snow,imgi_199_free-photo-of-serene-winter-lake-scene-surrounded-by-snowy-forest.jpg,G:\내 드라이브\데이터셋\snow\imgi_199_free-photo-of-serene-winter-lake-scene-surrounded-by-snowy-forest.jpg,110.620254,0.422007,12.696468,5.705852,0.084896,0.254503,0.513198
snow,imgi_200_snowy_forest_path_02.png,G:\내 드라이브\데이터셋\snow\imgi_200_snowy_forest_path_02.png,93.284090,0.478990,13.703236,4.754870,0.252945,0.247297,0.549321
snow,imgi_201_0f004508369915d35bcf7e4e1f39889d.jpg,G:\내 드라이브\데이터셋\snow\imgi_201_0f004508369915d35bcf7e4e1f39889d.jpg,104.646163,0.651820,25.962818,5.862135,0.000000,0.297137,0.579563
snow,imgi_201_a9a042279c3f3a578acad036e28b4336.jpg,G:\내 드라이브\데이터셋\snow\imgi_201_a9a042279c3f3a578acad036e28b4336.jpg,14.302614,0.736628,23.701914,5.382859,0.339670,0.276595,0.776126
snow,imgi_201_pngtree-snowy-cabin-in-a-winter-wonderland-forest-picture-image_15844300.jpg,G:\내 드라이브\데이터셋\snow\imgi_201_pngtree-snowy-cabin-in-a-winter-wonderland-forest-picture-image_15844300.jpg,78.443231,0.558036,11.131585,5.714352,0.000000,0.309554,0.559322
snow,imgi_202_68742687-winter-forest-nature-snowy-background.jpg,G:\내 드라이브\데이터셋\snow\imgi_202_68742687-winter-forest-nature-snowy-background.jpg,45.542342,0.670072,24.999414,5.902361,0.000000,0.296039,0.683294
snow,imgi_203_2023-03-24-04-07-53-1344x1008.jpg,G:\내 드라이브\데이터셋\snow\imgi_203_2023-03-24-04-07-53-1344x1008.jpg,85.695314,0.599517,20.666704,5.611727,0.000000,0.281831,0.587950
snow,imgi_205_free-photo-of-view-of-a-snowy-forest.jpg,G:\내 드라이브\데이터셋\snow\imgi_205_free-photo-of-view-of-a-snowy-forest.jpg,69.057860,0.652292,22.451944,5.762463,0.000000,0.340955,0.632733
snow,imgi_206_il_570xN.7089714475_e4a2.jpg,G:\내 드라이브\데이터셋\snow\imgi_206_il_570xN.7089714475_e4a2.jpg,95.009209,0.633764,12.159429,5.526684,0.159299,0.335823,0.557105
snow,imgi_206_pexels-photo-19937108.jpg,G:\내 드라이브\데이터셋\snow\imgi_206_pexels-photo-19937108.jpg,73.925471,0.825100,35.593113,5.758539,0.102750,0.347909,0.682618
snow,imgi_207_snowy-forest-background-qw6911krpdebuqdl.jpg,G:\내 드라이브\데이터셋\snow\imgi_207_snowy-forest-background-qw6911krpdebuqdl.jpg,163.109580,0.773550,23.069878,5.765901,0.474200,0.348255,0.604612
snow,imgi_209_snowy-trees-winter-forest-frozen-snow-covered-night-sky-2560x2560-5591.jpg,G:\내 드라이브\데이터셋\snow\imgi_209_snowy-trees-winter-forest-frozen-snow-covered-night-sky-2560x2560-5591.jpg,200.034615,0.560034,15.482141,5.335921,0.000000,0.343233,0.504760
snow,imgi_20_default.jpg,G:\내 드라이브\데이터셋\snow\imgi_20_default.jpg,70.255546,0.695822,16.459801,5.258172,0.056064,0.337347,0.604649
snow,imgi_210_ski-trail-snowy-forest-beautiful-600w-2724466105.jpg,G:\내 드라이브\데이터셋\snow\imgi_210_ski-trail-snowy-forest-beautiful-600w-2724466105.jpg,20.711279,0.789715,23.683372,5.265492,0.626305,0.335975,0.803579
snow,imgi_211_Final_snow_picture.jpg,G:\내 드라이브\데이터셋\snow\imgi_211_Final_snow_picture.jpg,17.087962,0.659712,11.931457,5.117689,0.190091,0.283323,0.688235
snow,imgi_212_hut-snowy-field-with-rocky-mountains-forest_181624-836.jpg,G:\내 드라이브\데이터셋\snow\imgi_212_hut-snowy-field-with-rocky-mountains-forest_181624-836.jpg,31.429613,0.511293,19.684607,5.135957,0.099252,0.241160,0.682868
snow,imgi_212_thumb-1920-678078.jpg,G:\내 드라이브\데이터셋\snow\imgi_212_thumb-1920-678078.jpg,182.282787,0.792201,20.539761,5.269874,0.137483,0.332587,0.543074
snow,imgi_213_pngtree-snowy-forest-in-winter-picture-image_15915910.jpg,G:\내 드라이브\데이터셋\snow\imgi_213_pngtree-snowy-forest-in-winter-picture-image_15915910.jpg,64.971041,0.491917,18.244207,5.567099,0.180258,0.223454,0.632185
snow,imgi_214_snowy-forest-with-tree-stump-foreground-snow-covered-forest-floor_849832-120.jpg,G:\내 드라이브\데이터셋\snow\imgi_214_snowy-forest-with-tree-stump-foreground-snow-covered-forest-floor_849832-120.jpg,53.139873,0.902821,29.707926,5.777431,0.000000,0.366482,0.698481
snow,imgi_215_forest-4.jpg,G:\내 드라이브\데이터셋\snow\imgi_215_forest-4.jpg,36.809541,0.524003,17.088892,5.322404,0.361704,0.272115,0.704267
snow,imgi_216_forest-winter-snowy-norway-spruce-sunset-snow-covered-cold-4480x2520-3189.jpg,G:\내 드라이브\데이터셋\snow\imgi_216_forest-winter-snowy-norway-spruce-sunset-snow-covered-cold-4480x2520-3189.jpg,117.783748,0.667149,15.920274,5.550587,0.183266,0.375348,0.540049
snow,imgi_217_latest.webp,G:\내 드라이브\데이터셋\snow\imgi_217_latest.webp,42.454179,0.444627,12.043920,5.564489,0.000000,0.282096,0.626833
snow,imgi_218_pexels-photo-6603952.jpg,G:\내 드라이브\데이터셋\snow\imgi_218_pexels-photo-6603952.jpg,27.869389,0.732405,28.142273,5.548219,0.538897,0.307806,0.801660
snow,imgi_218_snowy-forest-drawing-step-9.jpg,G:\내 드라이브\데이터셋\snow\imgi_218_snowy-forest-drawing-step-9.jpg,94.483123,0.548575,19.508366,5.362729,0.000000,0.313382,0.568322
snow,imgi_219_hq720.jpg,G:\내 드라이브\데이터셋\snow\imgi_219_hq720.jpg,37.898438,0.769794,27.271961,5.747065,0.325973,0.320391,0.752772
snow,imgi_21_default.jpg,G:\내 드라이브\데이터셋\snow\imgi_21_default.jpg,49.322822,0.843696,33.931057,5.789902,0.230875,0.314795,0.741068
snow,imgi_220_snowy-forest-river-sunrise-winter-peaceful-flows-snow-covered-trees-soft-light-illuminating-frozen-401089680.jpg,G:\내 드라이브\데이터셋\snow\imgi_220_snowy-forest-river-sunrise-winter-peaceful-flows-snow-covered-trees-soft-light-illuminating-frozen-401089680.jpg,45.300081,0.700273,25.948317,5.930118,0.000000,0.293496,0.687932
snow,imgi_221_DSC-5713-3.jpg,G:\내 드라이브\데이터셋\snow\imgi_221_DSC-5713-3.jpg,45.195991,0.698888,13.291793,5.116381,0.706758,0.375364,0.719407
snow,imgi_222_roberto-moiola-sysaworld-sunset-over-frozen-trees-of-snowy-forest-lapland-photographic-paper-1.jpg,G:\내 드라이브\데이터셋\snow\imgi_222_roberto-moiola-sysaworld-sunset-over-frozen-trees-of-snowy-forest-lapland-photographic-paper-1.jpg,85.050092,0.314018,6.506620,4.868730,0.000000,0.292516,0.506117
snow,imgi_223_il_570xN.3542427258_1iei.jpg,G:\내 드라이브\데이터셋\snow\imgi_223_il_570xN.3542427258_1iei.jpg,45.478496,0.808763,23.252279,5.620336,0.512268,0.334830,0.745696
snow,imgi_224_24b2337c46e4125c5957dae2cc140707.jpg,G:\내 드라이브\데이터셋\snow\imgi_224_24b2337c46e4125c5957dae2cc140707.jpg,72.646987,0.573022,19.401411,5.298252,0.000000,0.261994,0.600566
snow,imgi_225_6c539185-cfb4-496d-91f0-3315485c6651.jpg,G:\내 드라이브\데이터셋\snow\imgi_225_6c539185-cfb4-496d-91f0-3315485c6651.jpg,149.770797,0.568927,14.317516,5.740227,0.000000,0.316430,0.498756
snow,imgi_226_snowy-forests-sun-through-the-trees.jpg,G:\내 드라이브\데이터셋\snow\imgi_226_snowy-forests-sun-through-the-trees.jpg,70.607231,0.902479,29.524099,5.522247,0.000000,0.378956,0.666843
snow,imgi_227_melancholy-winter-warfront-snow.png,G:\내 드라이브\데이터셋\snow\imgi_227_melancholy-winter-warfront-snow.png,0.000000,0.323514,6.472509,5.069336,0.080878,0.333862,0.683218
snow,imgi_228_maxresdefault.jpg,G:\내 드라이브\데이터셋\snow\imgi_228_maxresdefault.jpg,6.546300,0.752023,19.847902,5.165985,0.241300,0.341194,0.758723
snow,imgi_229_2bfp9cf.jpg,G:\내 드라이브\데이터셋\snow\imgi_229_2bfp9cf.jpg,60.559424,0.658124,22.309183,5.207635,0.006991,0.303028,0.638348
snow,imgi_230_360_F_321607144_e0dnqrWJYkg8HNSfehxTFwFGJpKvalu5.jpg,G:\내 드라이브\데이터셋\snow\imgi_230_360_F_321607144_e0dnqrWJYkg8HNSfehxTFwFGJpKvalu5.jpg,53.006076,0.378537,5.414673,3.593234,0.452125,0.335378,0.580292
snow,imgi_236_snowy-landscape-winter-landscape-alps-south-tyrol-4c18208cddac9cf64875bdb0308e4eb2.jpg,G:\내 드라이브\데이터셋\snow\imgi_236_snowy-landscape-winter-landscape-alps-south-tyrol-4c18208cddac9cf64875bdb0308e4eb2.jpg,57.976829,0.457134,16.987867,5.835031,0.000000,0.281740,0.621514
snow,imgi_23_default.jpg,G:\내 드라이브\데이터셋\snow\imgi_23_default.jpg,45.563994,0.801192,34.067665,5.827439,0.000000,0.313283,0.717794
snow,imgi_250_p0mlb7w7.jpg,G:\내 드라이브\데이터셋\snow\imgi_250_p0mlb7w7.jpg,112.290540,0.326584,7.450373,5.512166,0.000000,0.269558,0.476013
snow,imgi_25_default.jpg,G:\내 드라이브\데이터셋\snow\imgi_25_default.jpg,36.403474,0.496713,16.833204,5.125977,0.000000,0.242119,0.647244
snow,imgi_27_default.jpg,G:\내 드라이브\데이터셋\snow\imgi_27_default.jpg,61.536347,0.773714,22.535801,5.684090,0.000000,0.317402,0.644560
snow,imgi_29_default.jpg,G:\내 드라이브\데이터셋\snow\imgi_29_default.jpg,128.130671,0.825349,17.317137,5.141639,0.081335,0.379920,0.521128
snow,imgi_34_default.jpg,G:\내 드라이브\데이터셋\snow\imgi_34_default.jpg,98.267075,0.786037,19.287483,5.737473,0.097623,0.336532,0.576598
snow,imgi_35_default.jpg,G:\내 드라이브\데이터셋\snow\imgi_35_default.jpg,23.919379,0.249545,11.596660,4.908544,0.161901,0.174218,0.652594
snow,imgi_39_default.jpg,G:\내 드라이브\데이터셋\snow\imgi_39_default.jpg,120.967630,0.719384,15.019644,5.781275,0.000000,0.355897,0.505994
snow,imgi_43_default.jpg,G:\내 드라이브\데이터셋\snow\imgi_43_default.jpg,107.530452,0.474933,13.169876,5.340816,0.000000,0.227669,0.505389
snow,imgi_46_default.jpg,G:\내 드라이브\데이터셋\snow\imgi_46_default.jpg,12.320179,0.902434,23.041904,5.392479,0.311192,0.358584,0.781485
snow,imgi_50_default.jpg,G:\내 드라이브\데이터셋\snow\imgi_50_default.jpg,45.076780,0.657679,17.278543,5.444041,0.135843,0.295224,0.665534
snow,imgi_51_default.jpg,G:\내 드라이브\데이터셋\snow\imgi_51_default.jpg,232.001527,0.546808,9.488614,4.636961,0.290651,0.347762,0.491604
snow,imgi_52_default.jpg,G:\내 드라이브\데이터셋\snow\imgi_52_default.jpg,56.716109,0.602291,16.515553,5.223831,0.084745,0.276953,0.626277
snow,imgi_58_default.jpg,G:\내 드라이브\데이터셋\snow\imgi_58_default.jpg,15.996801,0.785673,18.267426,5.048551,0.522094,0.342455,0.766704
snow,imgi_74_charming-winter-forest-path-showcasing-beautiful-transition-seasons-where-golden-autumn-leaves-still-cling-to-snow-375834503.jpg,G:\내 드라이브\데이터셋\snow\imgi_74_charming-winter-forest-path-showcasing-beautiful-transition-seasons-where-golden-autumn-leaves-still-cling-to-snow-375834503.jpg,28.835302,0.861235,42.865067,5.809663,0.209832,0.325180,0.776931
snow,imgi_78_free-photo-of-close-up-of-snow-on-ground.jpg,G:\내 드라이브\데이터셋\snow\imgi_78_free-photo-of-close-up-of-snow-on-ground.jpg,96.367052,0.745968,9.559128,5.645637,0.000000,0.368696,0.525005
snow,imgi_85_free-photo-of-view-of-a-snowy-field-trees-and-mountains-under-a-cloudy-sky (1).jpg,G:\내 드라이브\데이터셋\snow\imgi_85_free-photo-of-view-of-a-snowy-field-trees-and-mountains-under-a-cloudy-sky (1).jpg,18.891411,0.189098,4.451861,5.230648,0.147764,0.284179,0.617314
snow,imgi_86_1.jpg,G:\내 드라이브\데이터셋\snow\imgi_86_1.jpg,161.765292,0.543457,13.681833,4.887311,0.000000,0.301216,0.477166
snow,imgi_86_icy-snow-covered-road-forest-ground-frost-winter-moisture-fog-morning-low-visibility-slippery-dangerous-street-overcast-354394280.jpg,G:\내 드라이브\데이터셋\snow\imgi_86_icy-snow-covered-road-forest-ground-frost-winter-moisture-fog-morning-low-visibility-slippery-dangerous-street-overcast-354394280.jpg,38.443000,0.893666,28.469873,5.853240,0.000000,0.350031,0.717977
snow,imgi_87_free-photo-of-a-snowy-road-with-trees-and-snow-on-the-ground.jpg,G:\내 드라이브\데이터셋\snow\imgi_87_free-photo-of-a-snowy-road-with-trees-and-snow-on-the-ground.jpg,96.136494,0.370540,7.189918,5.092553,0.008088,0.290626,0.497318
snow,imgi_87_NH-Alaskan Pines-2048px-1.jpg,G:\내 드라이브\데이터셋\snow\imgi_87_NH-Alaskan Pines-2048px-1.jpg,10.953447,0.294195,7.975316,3.947431,0.376826,0.209933,0.658865
snow,imgi_89_free-photo-of-snowy-mountain-landscape-under-overcast-sky.jpg,G:\내 드라이브\데이터셋\snow\imgi_89_free-photo-of-snowy-mountain-landscape-under-overcast-sky.jpg,32.137316,0.074549,2.167751,3.959463,0.321211,0.292244,0.448756
snow,imgi_89_leafless-trees-border-edge-expansive-area-patches-ice-snow-covering-parts-ground-trees-tall-367927802.jpg,G:\내 드라이브\데이터셋\snow\imgi_89_leafless-trees-border-edge-expansive-area-patches-ice-snow-covering-parts-ground-trees-tall-367927802.jpg,39.812850,0.892885,29.035742,5.810070,0.000000,0.349177,0.718032
snow,imgi_91_dry-reed-stems-on-snow-on-frozen-lake-surface-with-visible-bank-photo.jpg,G:\내 드라이브\데이터셋\snow\imgi_91_dry-reed-stems-on-snow-on-frozen-lake-surface-with-visible-bank-photo.jpg,76.829934,0.355846,15.995588,5.128016,0.183245,0.245485,0.593429
snow,imgi_93_pexels-photo-11413296.jpg,G:\내 드라이브\데이터셋\snow\imgi_93_pexels-photo-11413296.jpg,161.122505,0.127938,3.193427,5.588136,0.000000,0.294285,0.352336
snow,imgi_94_free-photo-of-winter-forest-edge-with-snow-covered-ground.jpg,G:\내 드라이브\데이터셋\snow\imgi_94_free-photo-of-winter-forest-edge-with-snow-covered-ground.jpg,97.425744,0.701790,23.216713,5.538426,0.000000,0.363985,0.586613
snow,imgi_94_pexels-photo-14932329.jpg,G:\내 드라이브\데이터셋\snow\imgi_94_pexels-photo-14932329.jpg,99.308842,0.503399,15.636670,5.520890,0.000000,0.324864,0.543717
snow,imgi_94_scattered-patches-melting-snow-lie-across-grassy-field-showing-transition-winter-early-spring-seasons-patchy-373993746.jpg,G:\내 드라이브\데이터셋\snow\imgi_94_scattered-patches-melting-snow-lie-across-grassy-field-showing-transition-winter-early-spring-seasons-patchy-373993746.jpg,70.072005,0.899186,33.366844,5.679392,0.334933,0.339746,0.719051
snow,imgi_94_snow-covered-ground-patches-grass-dried-vegetation-winter-landscape-daytime-showcases-mix-exposed-416409881.jpg,G:\내 드라이브\데이터셋\snow\imgi_94_snow-covered-ground-patches-grass-dried-vegetation-winter-landscape-daytime-showcases-mix-exposed-416409881.jpg,62.368959,0.908370,25.322916,5.738666,0.382202,0.374133,0.711458
snow,imgi_95_foggy_winter_day_in_the_field_3-1024x683.jpg,G:\내 드라이브\데이터셋\snow\imgi_95_foggy_winter_day_in_the_field_3-1024x683.jpg,20.949021,0.113673,2.420818,3.326808,0.589979,0.260816,0.520287
snow,imgi_95_snow-soil-mixed-texture-background-natural-winter-ground-surface-outdoor-pattern-435000494.jpg,G:\내 드라이브\데이터셋\snow\imgi_95_snow-soil-mixed-texture-background-natural-winter-ground-surface-outdoor-pattern-435000494.jpg,76.016766,0.730331,38.808502,5.604434,0.000000,0.311665,0.661802
snow,imgi_95_trickling-creek-snow-covered-ground-wooded-area-small-stream-flowing-woods-winter-time-vertical-orientation-forest-373647129.jpg,G:\내 드라이브\데이터셋\snow\imgi_95_trickling-creek-snow-covered-ground-wooded-area-small-stream-flowing-woods-winter-time-vertical-orientation-forest-373647129.jpg,21.593817,0.750197,21.652609,5.663981,0.000000,0.310383,0.712946
snow,imgi_97_pexels-photo-9835985.jpg,G:\내 드라이브\데이터셋\snow\imgi_97_pexels-photo-9835985.jpg,49.444017,0.517577,6.374982,4.784101,0.000000,0.314975,0.570203
